"Actual","Predicted"
6860.573,6819.79876361332
9363.946,9312.68209114415
9021.381,8987.69197829534
9291.532,9324.72477130316
7076.217,6982.98783155381
7925.251,7948.01554809961
6827.748,6862.86249108359
9372.031,9322.06466660133
9579.129,9518.19127363608
8962.728,8986.85408205297
9416.831,9319.55029068019
9524.225,9520.04425176053
9486.019,9523.92700834084
8972.312,8989.24804821641
9456.479,9519.40364115206
8902.476,8982.83804232404
9537.46,9531.38071367826
6982.297,7022.58586585949
7883.739,7947.96079468238
6988.982,7018.24441004223
6981.886,6997.01774707168
6967.209,6959.73125398682
6918.302,6783.25299135489
6878.059,6903.19522659857
8963.094,8980.72266547276
9890.689,9943.41838525434
9061.462,8982.98356019441
7936.826,7948.4411187752
9258.522,9322.57037894961
9254.498,9325.46931785271
7841.002,7949.60832396755
9042.582,8988.05311258888
9282.382,9310.70114382226
7844.273,7948.7650045331
7014.042,6878.89161757678
9983.845,9966.13948483417
9945.905,9972.9420767374
9103.877,8985.37539805195
7223.207,7327.32001749239
7842.835,7949.95567547568
9404.627,9321.78079349227
7316.418,7327.94432325794
9920.984,9948.20494759558
8753.494,8698.07742991458
9914.556,9952.89796758984
7252.353,7328.06947392588
8023.861,7947.46482675606
7928.682,7949.19839712544
6879.967,6963.95536851238
6921.787,6891.24098908588
8010.471,7948.00772618286
7977.898,7945.01308762018
9918.403,9952.87393433347
7978.111,7948.43329685846
6960.366,6996.00875743288
9564.372,9530.25160414675
6764.059,6870.7817500253
7089.606,6985.8816863486
9874.252,9961.83762918979
7914.692,7949.9087439752
8943.237,8981.81441987356
9526.181,9522.55895537647
8719.865,8697.76918799018
9449.409,9520.66082911262
9950.708,9954.17258743886
9582.531,9530.95457631986
9382.505,9316.28411145197
8735.747,8701.53993590788
9316.072,9320.65514849212
7414.422,7326.54709530866
7000.83,6809.39238954764
7424.375,7326.94137831727
9420.394,9321.0049569288
7053.494,6808.86194678305
7901.153,7946.82487715702
6724.729,6845.57111576485
9330.957,9313.03189958083
7263.138,7327.98343284167
8970.939,8986.6930869986
8974.999,8979.34609854552
6991.382,6782.26915690144
6985.808,6982.26502804185
8899.321,8982.04657763369
7202.64,7328.08511775938
7042.89,6958.73149621744
8020.235,7947.93732893214
8679.574,8700.03320112415
6942.878,6885.62485286187
7279.271,7327.31219557565
8734.892,8695.91046695286
6971.408,6899.60207166356
9910.586,9955.4786065334
6936.137,6820.62698563864
7059.997,7056.05702825016
7841.189,7950.28738315032
8715.012,8700.98602739305
9050.56,8986.19675295736
9089.106,8980.98577760091
6962.979,7000.94467892288
6957.98,6988.51796431512
8992.607,8983.61918889172
9044.552,8989.34091132046
7957.461,7950.84592641061
9856.883,9955.57203964876
9300.424,9322.37290066157
8784.774,8697.32333873563
7054.959,6987.28061627349
6802.491,6808.85036618965
8970.425,8990.12721694947
7400.268,7326.88662490005
7052.763,6990.63944335054
8741.872,8695.40667710979
8981.378,8982.55945301188
8614.82,8696.49247596339
6907.571,6872.76649779938
8746.974,8696.49247596339
6937.088,7043.88177052952
7127.415,7032.42960834379
7112.119,7064.19502137834
9925.394,9950.23819058282
9858.577,9950.58799901949
8944.081,8980.20053612485
9037.03,8979.31620833045
9360.452,9312.86224677535
7092.559,6962.22527733722
7262.888,7327.01177556799
9881.638,9967.0539026524
6854.132,6876.75768187915
9316.437,9313.82505880114
9576.853,9519.85381176683
9494.584,9520.59846754798
8664.761,8699.48247978061
7990.715,7947.62908700774
6941.135,7000.88847793148
8036.507,7946.25851197999
7311.108,7328.08511775938
6934.494,6906.22723514788
7016.808,6992.35418271514
9903.149,9955.3780258921
9262.76,9318.99953942411
7401.165,7326.57838297565
6952.027,7061.63811813053
7207.68,7328.36989393354
7150.531,7328.40118160052
7345.182,7327.99125475842
9504.257,9532.57900460555
10014.954,9944.73447024818
6857.978,6841.22442861575
7978.749,7949.62396780104
9416.951,9320.49924458051
7253.461,7328.77982077564
9275.626,9316.78646850049
9576.473,9522.40651599623
9841.267,9938.68681848859
9470.677,9518.17048644787
8078.59,7946.21940239625
9253.432,9323.47429394213
9599.432,9528.63399569219
6779.205,6863.52070018204
8007.572,7949.53010480008
9528.417,9523.78853631768
8946.033,8979.30589020778
7184.907,7328.43246926751
6862.76,6822.65025895058
9056.326,8982.61620268658
9495.086,9534.09256788743
9341.509,9322.69856661026
9994.596,9956.27501182188
8768.574,8698.65480417965
9109.873,8986.98821764771
8651.747,8700.0410230409
9406.053,9318.33110333308
9432.525,9530.94082742599
9385.496,9324.35417567828
7865.553,7949.56139246707
6918.642,7062.38150478489
6841.965,6814.30864158556
7141.483,7328.73288927516
8568.449,8701.09872139879
9065.109,8980.88775543552
7108.99,6967.75363287991
9554.659,9525.86670898112
6989.338,6960.03630873994
9306.884,9314.62514708419
9886.17,9941.41956911758
9438.019,9531.29052663106
8599.313,8700.67315072319
6911.167,6966.37697553252
9599.774,9523.2377850616
8711.705,8693.79825740836
9275.259,9318.98221676727
9009.592,8983.50053048098
10032.074,9959.00083338813
8035.091,7947.69166234171
9987.052,9968.47727888708
7956.314,7947.42571717233
9857.56,9941.80402286795
9504.648,9527.87894631694
7305.939,7328.0381862589
9102.007,8988.23990294994
7876.333,7949.51446096659
8668.835,8694.85276859496
9062.064,8980.06017731582
9386.022,9326.51095439646
7904.341,7949.1905752087
7065.783,6993.26930935298
6963.761,6976.77146444137
7985.116,7947.89039743166
9246.052,9323.28742771141
10066.567,9963.62120745525
7253.463,7328.67031394119
9447.005,9522.07045645343
6970.328,6980.41387451984
7105.416,6962.16445414087
8053.16,7946.69190457233
7301.737,7327.34348324263
9286.07,9319.90702817961
7911.059,7946.83269907377
9024.428,8987.19048519278
9363.789,9315.51531318284
7391.007,7326.12152463306
8011.422,7946.37584073118
6972.179,6857.28721658092
9048.885,8983.81113831411
8891.003,8979.33578042285
9585.036,9520.16204582708
6982.739,7061.87248360999
8741.306,8699.89240662271
7282.827,7328.69377969143
8636.286,8694.53207000836
8655.107,8697.6049277385
8968.721,8987.88802262612
9531.737,9530.92686006891
7924.636,7950.80681682688
7201.397,7327.62043750005
7922.397,7947.43353908908
9975.759,9972.51951314198
9569.198,9528.13521240665
7063.126,6963.67901084134
6934.409,6809.10790539641
9227.251,9316.15256849155
8950.447,8987.48971075028
9368.749,9316.04170348774
8707.747,8694.23947191745
8765.727,8697.84277241218
9426.496,9531.88285226357
8662.287,8695.90264503611
8043.526,7946.82487715702
8688.535,8702.39107725908
9229.895,9320.69314910558
8019.911,7946.0206673063
8928.453,8982.84942459966
9504.151,9529.44794210072
9592.844,9521.98741693217
7853.116,7948.26903660678
6922.514,6797.66357766793
6902.266,6867.05270227624
9497.152,9519.74652052599
9002.712,8984.68817874127
8674.44,8699.26810085717
7277.637,7327.01177556799
8615.019,8698.19012392032
7085.095,7009.94365439855
10062.478,9960.91628230882
7372.865,7327.65954708378
9421.072,9525.05276257259
7075.356,7053.01864535828
6935.787,7052.23184401917
9398.897,9313.45446317625
9427.991,9324.03890332369
8987.217,8988.41531103537
6873.072,6803.78233564326
8777.19,8698.46389100645
7911.765,7948.77282644984
6958.527,7036.04192392802
9423.961,9516.51498661146
6849.412,6846.98454651249
7345.95,7328.07729584263
9384.081,9321.75643254108
7875.415,7948.38636535798
8688.264,8698.17448008683
9366.902,9318.77098958536
8060.65,7947.13311908142
8735.588,8695.63351269544
9397.626,9316.2253236503
9367.117,9320.86637567403
9342.925,9317.76660318313
9098.261,8982.46552575488
6952.568,6992.71717805677
7988.447,7948.01554809961
8750.878,8698.27616500453
9539.348,9512.52136502733
6874.213,6861.07821799657
9393.734,9317.36471754432
8964.97,8986.63224241551
9266.564,9319.21423113739
8683.547,8696.64427955285
6941.44,6778.58677371093
9906.244,9945.42011976445
7379.103,7327.62825941679
7038.469,6976.74481151984
9061.209,8987.74872797004
10024.421,9953.53208606199
9417.687,9529.9882997627
8009.813,7947.54304592353
9046.47,8990.29746597357
8716.288,8698.93639318252
7999.829,7945.57163088047
6866.422,6893.46476216589
7066.45,7019.99507181928
8057.793,7947.66819659147
9512.459,9532.17733742995
9848.29,9942.9853188332
7974.899,7948.40200919147
7890.533,7949.14364370822
7248.06,7326.94137831727
9293.242,9315.17578910867
9014.789,8983.25289553684
8716.087,8695.11407901889
10022.359,9965.63041718612
10040.006,9957.83036794339
9407.357,9313.84249068959
7220.103,7327.69865666751
7070.938,7023.79362820975
7937.511,7947.59779934075
9113.854,8985.71589610014
9362.428,9321.71843192762
9587.028,9525.71069583791
10005.847,9947.43246633187
7072.985,7061.9964912672
7243.192,7327.28090790866
8941.984,8985.59207862807
7305.463,7329.15063803402
8023.321,7947.99208234937
7920.748,7946.36019689769
6945.671,7061.2800620978
8598.782,8699.74842494999
9886.111,9943.81983396674
9517.263,9532.64483070157
8695.523,8696.18742121027
7392.269,7327.32783940914
9944.321,9950.61549680724
7325.868,7327.02741940148
8970.346,8981.7060795855
6911.009,6825.70399365301
9878.597,9948.76620167737
7330.888,7327.58914983306
7391.087,7326.90226873354
9021.884,8987.99636291418
8672.27,8694.56335767534
6785.745,6815.91706128699
6819.762,6848.68686683639
6877.7,7032.87086047439
9875.376,9951.50912743725
10004.863,9955.32248415859
6767.927,6823.3759826919
7307.122,7327.65954708378
10017.541,9956.20247512634
8952.16,8986.0316629946
9418.059,9323.32889285623
6890.781,6843.5519182335
8698.201,8699.12730635573
9481.877,9522.28179286694
7945.814,7947.66037467473
9881.141,9946.79867555454
9588.402,9530.06451945282
6870.126,6848.82590920021
9455.021,9517.30814583177
6922.881,7046.69476540992
7025.404,7010.15484615071
7282.053,7328.40900351727
9212.692,9311.50112287371
8893.085,8980.99093666225
7267.878,7328.06165200914
9575.166,9522.22636036504
7335.008,7327.99907667516
10042.727,9960.6842679387
7036.947,6958.73235974575
9950.862,9954.31798852476
9387.266,9319.62293660734
6906.84,6834.43847153348
9429.6,9526.27887898244
6927.629,6859.60739308478
6958.308,7058.25008516854
6912.759,6782.85898782871
8722.742,8700.33362113181
8903.084,8980.33467171959
9587.37,9524.52961833586
10024.663,9955.9600671621
7055.69,6961.26636874869
6929.658,6816.59580336583
6966.978,6987.35883544095
9372.693,9319.4602128646
9035.421,8983.22087701587
9584.432,9524.07933848948
7279.691,7326.56273914215
8746.884,8696.9759872275
9987.331,9970.14317231759
6935.221,6816.96922374961
6772.019,6832.85902839655
9414.988,9326.09628879891
9882.805,9951.32226120653
8661.971,8698.19012392032
9022.822,8988.71044168449
7328.429,7327.95996709143
7888.423,7947.19569441539
10032.927,9963.05324277393
7877.062,7948.78847028334
7962.653,7947.88257551491
9288.562,9315.878979745
7925.636,7947.88257551491
8653.829,8696.96497813946
9533.186,9516.65692316599
9114.138,8987.27818923549
9584.729,9519.44510629688
9543.817,9516.81975614034
9554.59,9517.44661785493
9064.716,8985.62819205743
9332.177,9313.34717193541
6944.633,6784.58907900387
8656.02,8698.54211017391
6989.662,6906.88138100624
7341.156,7328.44029118426
9862.162,9952.33715043447
9554.676,9524.03787334466
8999.349,8982.16114113604
8647.217,8698.71737951362
9092.449,8988.33792511533
8753.723,8700.34144304855
6911.749,6799.17493465662
7351.998,7327.62043750005
7978.118,7947.53522400678
7904.916,7947.57433359051
7345.861,7328.39335968378
8669.251,8700.04884495764
8612.469,8695.19229818635
9402.644,9315.91005129571
8592.852,8699.37760769162
7927.028,7950.44382148525
9458.664,9522.65931755457
9961.2,9958.12831764114
9006.288,8981.92276016162
8767.179,8696.54259463515
6843.949,6798.77690551185
7239.643,7327.65172516703
9292.523,9326.41491645326
9515.273,9519.40006738908
8959.28,8987.48455168894
6854.341,6813.72283627687
7917.014,7946.7544799063
9409.788,9312.93153740273
9995.453,9951.19418277748
9606.641,9528.05910194813
9584.66,9520.50146066964
7391.168,7327.68301283402
7223.647,7328.28385284933
8966.958,8986.48156548381
6918.025,7027.13851342891
7462.371,7326.18409996703
6856.497,6875.55281467725
9467.91,9519.2857378539
9241.827,9312.97657631053
10002.167,9960.81570166751
9592.19,9523.28964380054
6939.16,6996.44674714918
7993.902,7947.36314183836
9973.515,9948.58951057754
9433.243,9528.99084242321
9601.688,9521.03846303185
6761.307,6870.5792687992
7314.339,7327.28872982541
6982.29,7050.38236739176
7393.188,7326.98830981775
8081.555,7945.98155772257
6827.892,6864.76060118708
7044.714,7066.3118656683
6909.807,6885.13438320932
7227.225,7328.41682543402
9248.594,9321.7773289609
9402.054,9324.75248755412
6811.624,6810.8588842774
8741.058,8700.22411429735
9355.891,9311.06123662144
9035.981,8987.42264295291
8680.059,8699.78753453372
6904.474,6864.86864790685
6853.65,6884.38581538514
7249.715,7327.01177556799
7013.588,6965.22715377078
9623.461,9532.63454633906
8611.772,8700.9938493098
10025.201,9968.53639438356
6956.385,6895.19656785715
9030.822,8983.85650571319
9557.902,9530.91657570641
7974.619,7948.8666894508
8737.279,8702.48494026004
9526.586,9521.37094881168
8952.484,8989.36154756581
7383.144,7327.36694899287
8730.741,8698.98651185429
8965.682,8985.49921552402
8939.117,8986.85408205297
9594.176,9521.31540707817
9979.078,9957.805788529
7836.088,7949.56921438382
7998.836,7946.81705524028
6900.803,6888.73652815282
9027.762,8984.11552293295
7989.043,7946.81705524028
8945.795,8989.40388420945
7313.55,7328.06947392588
9984.254,9947.7998158886
7278.193,7329.05677503306
7984.186,7946.42277223166
7330.658,7328.43246926751
9960.084,9959.12544728581
6951.866,6857.58093260156
8987.384,8982.96292394906
9880.027,9953.9338624692
8727.897,8699.35732911266
9348.901,9321.24390036166
6967.62,6964.57329993536
8726.443,8700.18500471362
9583.17,9526.18869193524
6905.736,6859.32436904823
8784.708,8695.3018050208
6831.401,6804.28438588921
6880.923,6897.14454223098
8931.443,8982.50270333718
9404.24,9319.15533410412
7263.636,7327.28872982541
9922.122,9961.00960619258
8025.176,7946.19593664601
7951.993,7949.49099521635
6990.363,6988.73867995963
9937.203,9958.30143497799
8918.113,8980.68655204341
9100.284,8987.75388703138
7956.39,7948.60074428142
6938.549,6992.33535171036
6959.581,6975.10684374853
7874.143,7947.46482675606
9984.348,9961.70933229753
9398.255,9517.73417395857
9350.026,9327.94926692336
6814.29,6813.9065366602
8761.032,8700.41966221602
7065.936,7043.15204625062
8949.865,8989.99308135473
9411.714,9523.02655787969
10062.476,9965.46736574856
9509.76,9526.12990413357
9375.619,9322.74360551806
7331.236,7326.92573448378
7239.268,7327.69083475076
9969.549,9957.20317853398
7209.724,7328.45593501775
7969.581,7947.51958017329
8966.87,8987.47423356627
8670.125,8698.91292743229
6861.349,6814.63365781369
6913.836,6877.21890802526
8627.411,8699.38542960836
9272.933,9323.84846332999
7807.731,7950.40471190152
7859.605,7948.36289960774
6993.554,7041.55174048887
8027.901,7949.14364370822
6906.851,7060.05605932768
7350.171,7328.07729584263
7055.439,6970.61966666144
8708.325,8698.29963075477
6923.833,6894.93062268777
8706.821,8696.94933430597
7346.35,7326.55491722541
9574.633,9529.30947007756
9299.917,9314.83994802908
7250.327,7328.07729584263
9071.354,8985.65398736411
9103.375,8982.19725456539
7016.527,7066.37821221943
6967.16,7034.05511945289
7276.035,7327.58132791631
6830.959,6816.61492639354
9945.13,9948.76598321416
7884.756,7949.20621904219
9090.255,8988.46690164873
9272.29,9313.17751912993
9894.887,9963.70111013995
9530.353,9526.11940130786
9918.7,9960.37614311005
8625.488,8701.20822823324
9480.421,9526.60432646793
9562.315,9522.23339865938
8940.285,8981.73703395352
7978.342,7949.1749313752
9914.526,9959.62423057136
6877.669,6892.3476505643
8619.04,8695.87917928587
6935.935,6999.39416218845
9527.526,9518.94643224294
9057.707,8984.95644993076
9310.058,9319.42903208228
9337.179,9321.52095363959
9563.295,9518.22938348114
9972.24,9961.27291057663
6921.867,6866.73869513615
9224.304,9315.17578910867
9457.456,9516.3764053567
8663.013,8697.77700990693
9504.696,9523.72260099007
9073.364,8982.15082301337
9444.117,9526.88484427722
7186.625,7327.99907667516
7132.289,6969.86702305666
9069.557,8982.83394741565
9319.507,9316.74132036109
7923.955,7949.15928754171
9950.097,9940.75459755792
7071.033,6963.75114768917
9434.083,9521.75875786181
8640.279,8699.03344335477
8924.19,8981.02189103027
9280.03,9321.42405599285
9863.041,9942.18880431312
6968.939,7025.43797032363
9988.672,9963.54163246537
8965.702,8983.54180297167
8992.267,8982.13018676802
7188.406,7328.40900351727
6889.782,6870.51665584372
8008.369,7948.29250235702
8650.508,8699.52941128109
7070.048,6969.6120618943
9414.786,9522.52084553141
10026.66,9945.38893898213
6728.54,6847.40202832941
7026.388,6989.71960672423
9088.323,8982.82772420137
6796.63,6855.12835501837
9595.052,9525.43710709135
9386.1,9320.98763427195
7860.066,7948.3394338575
8618.914,8701.88728741602
6938.264,6876.99233938155
9469.756,9519.34463488718
9495.58,9522.71475005647
6835.478,6779.54133957695
7071.27,6958.88764252944
9094.452,8987.89318168746
6928.216,7046.58442012817
9921.789,9965.64070154862
6813.368,6906.20232182346
9038.896,8986.54863328118
9411.018,9320.35026973164
9847.681,9944.44334038157
9421.857,9520.31794973868
9288.63,9318.42118114868
7002.751,6959.2005191993
8787.402,8696.94933430597
6894.99,7044.29633211709
9234.373,9310.35479991695
6901.833,6892.57333059871
9258.548,9320.40570223355
10008.606,9958.83453588241
9935.236,9955.0626443059
8634.054,8699.65456194903
8671.849,8696.3595033787
7016.98,7008.43050765075
9453.757,9523.02309334832
9437.489,9519.37928020087
7237.783,7329.08806270004
9400.605,9319.87920269705
7050.958,6964.70542153225
8764.126,8699.79535645047
9125.737,8988.94775850596
9001.209,8981.80410175089
9032.764,8985.05037718776
8606.692,8696.77725213755
7326.263,7326.57838297565
9512.801,9525.14273115658
9841.832,9947.39100118704
9032.555,8988.90132695393
8978.636,8983.26837272085
7346.866,7327.33566132588
9410.528,9323.99397364749
7107.029,6960.06353316683
9887.957,9968.87548153132
7070.189,7052.45723203065
7234.561,7327.65954708378
6846.146,6846.17571445681
6916.562,6872.21808755831
8996.391,8982.63167987059
6939.976,6976.25203076481
6910.439,6959.65360632473
6982.141,6971.99311175654
7927.174,7949.4988171331
9275.007,9317.37857566979
9396.039,9324.295278645
7906.711,7947.25826974937
6959.137,6846.01114964169
6849.513,6779.37707932527
7933.865,7946.68408265558
8674.096,8700.59174438444
7190.76,7327.95214517469
6890.112,6874.4971604799
7069.162,6958.68861541655
7995.723,7949.62396780104
9436.112,9523.80574974293
8623.479,8695.34410177582
9550.408,9518.42686176918
10022.415,9951.31511368058
7910.306,7949.05760262401
6779.953,6807.51368195429
8631.779,8697.09331597869
9575.588,9529.52416179084
9076.962,8986.73435948929
7326.146,7327.68301283402
7203.535,7328.0381862589
8898.379,8981.7060795855
10027.68,9965.56805562147
9275.966,9322.5599853555
6960.129,6985.17333349738
9033.289,8982.11470958401
7999.202,7948.04683576659
10017.048,9955.7695179368
6999.471,7057.90474019945
6931.659,6823.45243718125
9470.007,9524.18684819353
9506.316,9526.18533663547
9576.357,9518.21563458727
6945.758,6796.46651984227
7259.104,7327.65954708378
6960.397,7064.70924880407
9276.457,9320.91141458183
8001.798,7948.70242919912
9619.102,9532.91852867972
9305.889,9319.82723472651
7182.925,7328.43246926751
6965.769,7040.55716388931
6960.043,6868.07013549917
7399.569,7327.28872982541
7205.263,7328.07729584263
6811.81,6862.06525216181
8706.096,8697.78019707821
9590.79,9533.29940866712
7908.499,7947.59779934075
8005.985,7948.03901384985
9017.37,8985.72621422282
7404.892,7327.29655174215
7130.522,7328.74071119191
6804.008,6889.92459596999
9325.062,9320.26030114765
9370.451,9318.51114973267
8623.164,8697.3859140696
7232.997,7328.37771585028
6690.002,6845.34254058209
9309.904,9322.43190692645
8976.348,8982.53881676654
10011.377,9948.39549682087
7949.186,7948.01554809961
8007.502,7947.58997742401
9450.857,9520.06861271171
8582.283,8699.0725529385
9518.666,9528.34654882016
8614.503,8698.67044801314
9338.578,9323.69255941838
8062.435,7946.67626073884
8724.125,8700.56045671745
9971.937,9960.96143044822
7975.63,7947.11747524793
7912.639,7949.15928754171
6847.342,6891.58750214672
7935.558,7948.01554809961
8683.673,8697.76136607344
9437.904,9525.5549011579
9238.252,9318.49382707583
9860.507,9947.59205323806
8959.847,8990.79486416775
6949.651,7064.4740072558
8635.687,8698.24487733755
8038.042,7947.09400949769
7890.682,7950.80681682688
8694.984,8697.83495049544
8910.371,8983.00935550109
8992.635,8988.1212445392
7273.017,7327.32783940914
7967.755,7947.55086784027
9315.933,9319.77537598758
9508.517,9513.89288252308
7846.873,7950.43599956851
9942.231,9959.52375916165
9973.008,9945.80825650939
7295.887,7327.28090790866
9292.497,9322.42833316348
9088.748,8987.05012638375
9922.068,9955.77265477336
9897.311,9962.63771747284
6926.237,6877.57753556336
9458.303,9522.10856629849
7386.148,7327.3043736589
7136.612,7328.81110844263
7091.468,6985.40799099978
9095.528,8988.20894858192
9932.141,9938.84640539478
6996.408,6904.1474688216
9491.465,9524.63366350854
9983.059,9963.69775484018
7116.816,6984.4818176524
9073.308,8982.50786239852
7967.163,7949.47535138286
7258.038,7328.37771585028
7934.591,7947.66037467473
8942.299,8987.53720645525
9555.193,9528.21847039111
6902.216,6862.09303555357
9891.691,9955.01782386131
9565.708,9526.46228068179
9886.215,9962.60318139076
6933.278,6801.90188845281
9897.673,9951.47470058677
6923.377,6894.12120658622
7053.846,7040.55516989077
9868.163,9950.49077367795
9959.36,9948.54078867517
8667.018,8700.95473972607
9856.784,9954.27652337993
9399.919,9517.80692911732
8902.23,8982.20650853512
8591.165,8698.53428825717
9359.063,9317.71799051236
8730.434,8697.09331597869
9605.756,9528.26686459867
9033.273,8986.69415115155
9339.213,9317.75967412039
7898.19,7947.18787249865
8688.925,8699.78289978826
6926.017,7031.66769524809
9389.899,9321.32358458315
7210.618,7328.06165200914
8673.917,8698.99433377104
9937.39,9946.90943132674
9882.522,9963.05346123714
9054.537,8983.38703113158
8575.748,8702.37613087842
8787.801,8696.73814255381
7282.908,7328.43246926751
9046.182,8983.81629737544
9073.416,8982.20757268807
9349.048,9321.1607516088
6951.135,6872.53818955855
6906.627,6958.34648269975
8635.048,8698.42478142271
8716.181,8701.05178989831
9464.789,9522.68356927415
7289.588,7327.21833257469
6765.213,6809.84085446811
9977.519,9960.32071060815
9541.33,9532.86309617782
9404.47,9521.94584255574
7900.471,7948.6476757819
7876.163,7949.22968479243
9090.36,8987.86222731944
6919.91,6906.06471449331
9975.66,9949.99220885561
8587.589,8698.46389100645
8994.352,8981.80926081222
9283.905,9322.06131130156
8042.89,7948.40983110822
7116.077,6959.32682541848
6779.038,6850.44359839257
9593.176,9525.82502537309
8666.422,8699.31503235764
6798.021,6876.49322190545
8957.564,8989.89505918934
6775.652,6882.09747297262
8746.615,8696.15613354329
9380.659,9315.97598662333
9357.551,9319.20741130626
9383.893,9320.63089677254
9253.625,9315.38712552219
8757.973,8694.94052046147
8638.282,8700.21629238061
9564.031,9519.76730771421
7054.133,6994.52400320371
7058.771,6978.50732083222
7052.661,7050.05271641817
7375.101,7327.64390325028
9447.857,9516.52538020557
7313.632,7328.76417694215
6919.735,6802.14958666328
7107.869,6969.9797170624
10003.531,9952.49987417721
6807.385,6796.70524058476
9097.352,8982.53259355225
8949.727,8988.94366359757
7048.283,6981.02134327915
7108.625,7060.64762985207
9477.255,9524.23535163269
10041.096,9968.87580922613
7021.26,6975.18764096041
7065.822,7040.21882747067
8961.153,8981.11065922593
9999.203,9944.07967381942
7079.928,7020.79609449871
7929.372,7948.05465768334
9374.438,9322.80239331973
8022.118,7946.80141140678
9946.122,9970.1535659117
9571.718,9515.669750189
9298.21,9320.7693687957
9926.56,9947.8551391589
8603.272,8701.38813231841
9376.685,9316.29104051471
6923.467,6843.13094468186
6963.263,6969.92496364517
7114.858,6980.74847734283
8913.142,8980.79489233147
9959.489,9953.43507918366
8934.735,8986.30099833704
9292.895,9317.44451099741
8794.602,8696.62081380262
7988.908,7949.97914122592
9236.58,9317.35432395021
8000.527,7950.0260727264
9873.924,9951.14210557534
9890.74,9962.74176264552
9956.851,9954.94517793417
7272.865,7326.9961317345
7038.557,6994.43014020275
7106.294,7031.95076944665
8638.022,8699.40426061314
6938.948,6899.89088599681
7272.795,7327.29655174215
7917.742,7948.81193603358
8948.415,8988.90132695393
10029.057,9966.54797184091
6862.31,7011.11404676218
9259.621,9312.42939881742
9017.826,8983.87304705014
9527.104,9522.13292724967
7938.056,7947.54304592353
7268.305,7327.27308599191
7430.786,7326.94920023402
9918.57,9962.18061779533
9309.388,9310.65253115149
9098.085,8989.49158825216
6968.78,6868.13564360299
7054.248,7005.09058682148
7347.513,7327.69865666751
9988.566,9968.6088218475
7966.124,7948.35507769099
8902.003,8979.35125760686
7420.934,7326.96484406751
9936.828,9951.4916955488
10041.54,9954.74780887773
9374.112,9318.14412787076
9467.295,9523.02309334832
9574.727,9523.69845850209
9275.04,9322.81625144521
8959.368,8986.67867396754
7225.952,7327.29655174215
8603.651,8696.30474996147
9013.68,8986.20813523299
7926.322,7945.87205088812
9025.048,8979.79190612633
9248.936,9323.18002723896
9524.329,9519.76026941986
9237.167,9319.11733349066
9352.569,9322.38686801865
8064.152,7947.59779934075
9485.912,9531.10008663737
7894.96,7949.15146562496
7125.715,7328.72506735842
7163.842,7328.35425010004
7354.176,7327.65172516703
7186.257,7328.44029118426
9475.518,9522.01166865176
6804.467,6843.04260503567
9030.302,8981.50897110177
8695.829,8698.71737951362
6885.207,6858.72354157343
9985.106,9961.58460916824
8752.941,8695.57093736147
8100.514,7946.33673114745
7823.578,7950.36560231779
8000.805,7950.48293106898
6970.917,6880.0825805423
10010.523,9944.43305601907
9330.11,9320.49231551778
8085.03,7947.20351633214
6900.125,6960.54211766255
9930.088,9962.66867979196
7882.656,7948.54599086419
7953.351,7947.97643851587
6977.01,7055.53269288621
8677.022,8698.47953483994
8733.044,8695.73519761315
6956.066,6807.52584659357
8119.807,7945.57163088047
8931.415,8982.90101521302
7010.559,6969.7293906455
9415.49,9515.39627067405
9574.291,9518.99493568211
8944.269,8982.20757268807
6941.611,6905.49139092783
8718.652,8695.51618394424
9468.028,9526.24076913738
10030.613,9945.39608650807
8642.216,8696.14831162654
9394.041,9325.19572910615
9078.302,8987.1801670701
7011.604,7019.91685265181
9459.094,9524.10012567769
7893.978,7948.71025111587
9053.673,8985.00804054412
9535.003,9521.29126459019
9088.161,8981.17256796196
9389.361,9312.42246975468
9345.522,9327.33279880286
10052.808,9958.54719824198
6796.017,6798.80094276746
6975.586,6958.56404879448
8648.367,8699.15077210597
9261.013,9326.6122855097
9306.411,9321.6871419137
8916.204,8981.48833485643
9986.943,9951.70660572529
7974.66,7947.23480399913
7325.203,7327.33566132588
6750.748,6820.01137785865
9110.644,8990.41202947592
7333.028,7327.64390325028
6919.793,6781.44322089759
7230.775,7328.40900351727
7922.82,7948.98720537329
9037.249,8981.58119796048
9253.828,9314.99238740932
10029.82,9957.97923356066
9400.463,9319.55018144859
7099.36,6959.28626826057
6975.951,7028.91123100353
7060.118,6961.42280708362
8644.602,8700.59956630119
6908.637,6863.66870747335
9081.37,8982.8328832627
8676.991,8697.44848940357
6889.357,6964.71179587482
6887.22,6829.7861706664
8577.638,8699.33067619114
7998.135,7947.14876291492
6813.709,6839.24983894191
6867.561,6862.51077177192
6831.042,6841.55091749906
7857.859,7948.38636535798
9256.546,9317.66948707319
9624.171,9534.60185399869
9572.736,9519.93003145695
7061.212,6959.34246925197
9058.688,8988.33792511533
9397.732,9311.73671100681
6808.273,6793.64194436847
9554.515,9521.35016162347
8612.303,8699.96280387343
9509.333,9517.49154753113
7007.422,7031.76155824905
7323.635,7328.80328652588
8707.209,8699.81418745525
6933.133,6829.29892580664
9980.211,9958.20085433668
7916.11,7948.21428318955
9477.488,9525.63447614779
9872.287,9938.61070803008
8042.586,7946.7544799063
9943.23,9941.57904679216
